,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
940,Huawei Honor 10,1,"2018, May",153 g (5.40 oz),"IPS LCD capacitive touchscreen, 16M colors","5.84 inches, 85.1 cm2 (~79.9% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~432 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"64/128 GB, 4/6 GB RAM or 8 GB RAM (GT version)","64/128 GB, 4/6 GB RAM or 8 GB RAM (GT version)","16 MP, f/1","24 MP, f/2","4.2, A2DP, aptX HD, LE",Non-removable Li-Po 3400 mAh battery,About 400 EUR
941,Huawei Y6 (2018),1,"2018, April",150 g (5.29 oz),"S-IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.4% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Quad-core 1.4 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, PDA",5 MP,"v4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 150 EUR
942,Huawei Mate RS Porsche Design,1,"2018, March",183 g (6.46 oz),"AMOLED capacitive touchscreen, 16M colors","6.0 inches, 92.6 cm2 (~83.5% screen-to-body ratio)","1440 x 2880 pixels, 18:9 ratio (~538 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"256/512 GB, 6 GB RAM","256/512 GB, 6 GB RAM","40 MP, f/1","24 MP, AF,","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Po 4000 mAh battery,About 1300 EUR
943,Huawei P20 Pro,1,"2018, March",180 g (6.35 oz),"AMOLED capacitive touchscreen, 16M colors","6.1 inches, 93.9 cm2 (~82.0% screen-to-body ratio)","1080 x 2240 pixels, 18.7:9 ratio (~408 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"256 GB, 8 GB RAM or 128 GB, 6 GB RAM","256 GB, 8 GB RAM or 128 GB, 6 GB RAM","40 MP, f/1","24 MP, f/2","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Po 4000 mAh battery,About 620 EUR
944,Huawei P20,1,"2018, March",165 g (5.82 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","5.8 inches, 84.9 cm2 (~80.4% screen-to-body ratio)","1080 x 2240 pixels, 18.7:9 ratio (~429 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"128 GB, 4 GB RAM","128 GB, 4 GB RAM","12 MP, f/1","24 MP, f/2","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Po 3400 mAh battery,About 440 EUR
945,Huawei P20 lite,1,"2018, March",145 g (5.11 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","5.84 inches, 85.1 cm2 (~80.5% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~432 ppi density)",Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),"32/64 GB, 4 GB RAM or 128 GB (China, Malaysia)","32/64 GB, 4 GB RAM or 128 GB (China, Malaysia)","16 MP, f/2","16 MP, f/2","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Po 3000 mAh battery,About 240 EUR
946,Huawei Honor 7A,1,"2018, April",150 g (5.29 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.4% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core (4x1.4 GHz Cortex-A53 & 4x1.1 GHz Cortex A53),"32 GB, 2/3 GB RAM or 16 GB, 2 GB RAM","32 GB, 2/3 GB RAM or 16 GB, 2 GB RAM","13 MP, f/2","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Po 3000 mAh battery,About 120 EUR
947,Huawei Y7 Pro (2018),1,"2018, March",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~76.3% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, PDA",8 MP,"4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 150 EUR
948,Huawei Y7 Prime (2018),1,"2018, March",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~76.3% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 170 EUR
949,Huawei Y7 (2018),1,"2018, March",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~76.3% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)",Octa-core 1.4 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, PDA",8 MP,"4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 150 EUR
950,Huawei Y9 (2018),1,"2018, March",170 g (6.00 oz),"IPS LCD capacitive touchscreen, 16M colors","5.93 inches, 90.7 cm2 (~76.7% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~407 ppi density)",Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),"64/128 GB, 4 GB RAM or 32 GB, 3 GB RAM","64/128 GB, 4 GB RAM or 32 GB, 3 GB RAM","16 MP, f/2","13 MP, f/2","4.2, A2DP, LE, aptX",Non-removable Li-Ion 4000 mAh battery,About 220 EUR
951,Huawei Honor 7C,1,"2018, May",164 g (5.78 oz),"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~76.3% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)",Octa-core 1.8 GHz Cortex-A53,"32/64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM","32/64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM","13 MP, f/2","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Po 3000 mAh battery,About 200 EUR
952,i-mate 810-F,0,"2009, February. Released 2009",150 g (5.29 oz),"TFT resistive touchscreen, 65K colors","2.46 inches, 18.7 cm2 (~25.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~163 ppi density)",624 MHz Marvell PXA310,"2 GB, 128 MB RAM, 256 MB ROM","2 GB, 128 MB RAM, 256 MB ROM",2 MP,Yes,"2.0, A2DP",Removable Li-Po 1200 mAh battery,About 550 EUR
953,i-mate Ultimate 9502,0,"2007, October. Released 2008, March",200 g (7.05 oz),"TFT resistive touchscreen, 256K colors (65K effective)","2.8 inches, 24.3 cm2 (~34.9% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~286 ppi density)",400 MHz ARM 11,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM","3.15 MP, A",VGA videoc,"2.0, A2DP",Removable Li-Po 1620 mAh battery,About 410 EUR
954,i-mate Ultimate 8502,0,"2007, October. Released 2008, September",140 g (4.94 oz),"TFT resistive touchscreen, 256K colors (65K effective)","2.6 inches, 20.9 cm2 (~32.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",400 MHz ARM 11,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM",2 MP,No,"2.0, A2DP",Removable Li-Ion 1530 mAh battery,About 200 EUR
955,i-mate JAMA 201,0,"2007, October. Released 2008, October",152 g (5.36 oz),"TFT resistive touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~25.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",SAMSUNG SC3 2442X 300MHz,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM","2 MP, AF",No,1.1,Removable Li-Ion 1050 mAh battery,About 250 EUR
956,i-mate JAMA 101,0,"2007, October",110 g (3.63 oz),"TFT resistive touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~32.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",SAMSUNG SC3 2442X 300MHz,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,No,1.2,Removable Li-Ion 1020 mAh battery,About 250 EUR
957,i-mate JAMA,0,"2007, June",110 g (3.88 oz),"TFT resistive touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Samsung SC3 2442X 300MHz,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,No,1.2,Removable Li-Ion 1000 mAh battery,About 200 EUR
958,i-mate Ultimate 9150,0,"2007, February",,"TFT resistive touchscreen, 256K colors (65K effective)","2.6 inches, 20.9 cm2 (~42.7% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~308 ppi density)",Intel Bulverde 520 MHz,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM",2 MP,Yes,"2.0, A2DP",Removable Li-Ion 1400 mAh battery,About 410 EUR
959,i-mate Ultimate 8150,0,"2007, February",152 g (5.36 oz),"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~29.2% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~308 ppi density)",Intel XScale PXA270 520 MHz,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM","2 MP, AF",VGA videoc,"2.0, A2DP",Removable Li-Ion 1530 mAh battery,About 260 EUR
960,i-mate Ultimate 7150,0,"2007, February",180 g (6.35 oz),"TFT resistive touchscreen, 256K colors (65K effective)","3.8 inches, 44.7 cm2 (~54.9% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~211 ppi density)",Intel Bulverde 520 MHz,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM",2 MP,VGA videoc,"2.0, A2DP",Removable Li-Ion 1400 mAh battery,About 300 EUR
961,i-mate Ultimate 6150,0,"2007, February. Released 2008, January",152 g (5.36 oz),"TFT resistive touchscreen, 256K colors (65K effective)","2.8 inches, 24.3 cm2 (~33.9% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~286 ppi density)",Intel Bulverde 520 MHz,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM",2 MP,VGA videoc,"2.0, A2DP",Removable Li-Ion 1530 mAh battery,About 260 EUR
962,i-mate Ultimate 5150,0,"2007, February",,"TFT resistive touchscreen, 256K colors (65K effective)","2.8 inches, 24.3 cm2 (~34.3% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~286 ppi density)",Intel Bulverde 520 MHz,"128 MB RAM, 256 MB ROM","128 MB RAM, 256 MB ROM",2 MP,Yes,"2.0, A2DP",Removable Li-Ion 1400 mAh battery,About 300 EUR
963,i-mate JAQ4,0,"2007, February",184 g (6.49 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~27.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM","2 MP, AF",No,1.2,Removable Li-Ion 1660 mAh battery,About 150 EUR
964,i-mate PDAL,0,"2006, November",116 g (4.09 oz),"TFT resistive touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~28.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,No,"1.2, A2DP",Removable Li-Ion 1100 mAh battery,About 220 EUR
965,i-mate JAQ3,0,"2006, November",160 g (5.64 oz),"TFT resistive touchscreen, 65K colors","2.5 inches, 19.4 cm2 (~22.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,No,"1.2, A2DP",Removable Li-Ion 1200 mAh battery,About 240 EUR
966,i-mate SPL,0,"2006, September",102 g (3.60 oz),"TFT, 65K colors","2.2 inches, 34 x 45 mm, 15.0 cm2 (~26.7% screen-to-body ratio)","240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,No,1.2,Removable Li-Ion 1100 mAh battery,About 130 EUR
967,i-mate JAQ,0,"2006, September",160 g (5.64 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~28.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",No,,1.2,Removable Li-Ion 1440 mAh battery,About 180 EUR
968,i-mate JASJAM,0,"2006, June",176 g (6.21 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~37.2% screen-to-body ratio)","240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)",400 MHz Samsung,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,QCIF video,2.0,Removable Li-Ion 1300 mAh battery,About 220 EUR
969,i-mate SPJAS,0,"2006, August",115 g (4.06 oz),"TFT, 65K colors","2.2 inches, 34 x 45 mm, 15.0 cm2 (~27.2% screen-to-body ratio)","240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)",Samsung 2442 300 MHz,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",1.3 MP,CIF videoc,1.2,Removable Li-Ion 1190 mAh battery,About 110 EUR
970,i-mate Smartflip,0,"2006, February",99 g (3.49 oz),"TFT, 65K colors","2.2 inches, 34 x 45 mm, 15.0 cm2 (~29.6% screen-to-body ratio)","240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 64 MB ROM","64 MB RAM, 64 MB ROM",1.3 MP,No,1.2,Removable Li-Ion 750 mAh battery,About 110 EUR
971,i-mate JAMin,0,"2006, Q1",150 g (5.29 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",2 MP,No,2.0,Removable Li-Po 1200 mAh battery,About 220 EUR
972,i-mate JASJAR,0,"2005, August",285 g (10.05 oz),"TFT resistive touchscreen, 65K colors","3.6 inches, 73 x 55 mm, 40.1 cm2 (~38.8% screen-to-body ratio)","640 x 480 pixels, 3.6 inches, 4:3 ratio (~222 ppi density)",Intel Bulverde 520 MHz,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",1.3 MP,VGA videoc,Yes,Removable Li-Ion 1620 mAh battery,About 260 EUR
973,i-mate K-JAM,0,"2005, September",160 g (5.64 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 128 MB ROM","64 MB RAM, 128 MB ROM",1.3 MP,No,2.0,Removable Li-Po 1250 mAh battery,About 280 EUR
974,i-mate SP5,0,"2005, August",106 g (3.74 oz),"TFT, 65K colors","2.2 inches, 33 x 45 mm, 15.0 cm2 (~30.2% screen-to-body ratio)","240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 64 MB ROM","64 MB RAM, 64 MB ROM",1.3 MP,No,1.1,Removable Li-Ion 1050 mAh battery,About 150 EUR
975,i-mate SP5m,0,"2005, August",106 g (3.74 oz),"TFT, 65K colors","2.2 inches, 33 x 45 mm, 15.0 cm2 (~30.2% screen-to-body ratio)","240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 64 MB ROM","64 MB RAM, 64 MB ROM",1.3 MP,No,1.1,Removable Li-Ion 1050 mAh battery,About 150 EUR
976,i-mate SP4m,0,"2005, September",100 g (3.53 oz),"TFT, 65K colors","2.2 inches, 33 x 45 mm, 15.0 cm2 (~28.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",200 MHz ARM926EJ-S,"64 MB RAM, 64 MB ROM","64 MB RAM, 64 MB ROM",1.3 MP,No,1.2,Removable Li-Po 1150 mAh battery,About 130 EUR
977,i-mate JAM Black,0,"2005, Q3",160 g (5.64 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)",Intel Bulverde 416 MHz,"128 MB RAM, 64 MB ROM","128 MB RAM, 64 MB ROM",1.3 MP,No,1.2,Removable Li-Po 1200 mAh battery,About 270 EUR
978,i-mate JAM,0,"2004, Q4",150 g (5.29 oz),"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Intel PXA272 416 MHz,64 MB RAM,64 MB RAM,1.3 MP,No,Yes,Removable Li-Ion 1200 mAh battery,About 260 EUR
979,i-mate PDA2,0,"2004, Q4",190 g (6.70 oz),"TFT resistive touchscreen, 65K colors","3.5 inches, 53 x 71 mm, 37.9 cm2 (~42.3% screen-to-body ratio)","240 x 320 pixels, 3.5 inches, 4:3 ratio (~114 ppi density)",Intel XScale PXA272 520 MHz,"128 MB RAM, 64 MB ROM","128 MB RAM, 64 MB ROM",1.3 MP,No,v.1.2,Removable Li-Ion 1300 mAh battery,
980,i-mate PDA2k,0,"2004, Q3",210 g (7.41 oz),"TFT resistive touchscreen, 65K colors","3.5 inches, 53 x 71 mm, 37.9 cm2 (~42.4% screen-to-body ratio)","240 x 320 pixels, 3.5 inches, 4:3 ratio (~114 ppi density)",Intel PXA263 400 MHz,"128 MB RAM, 64 MB ROM","128 MB RAM, 64 MB ROM",VGA,No,1.1,Removable Li-Ion 1050 mAh battery,
981,i-mate SP3i,0,"2004, Q3",102 g (3.60 oz),"TFT, 65K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~31.8% screen-to-body ratio)","176 x 220 pixels, 2.2 inches (~128 ppi density)",200 MHz ARM926EJ-S,"32 MB RAM, 64 MB ROM","32 MB RAM, 64 MB ROM",VGA,No,1.1,Removable Li-Ion 1050 mAh battery,
982,i-mate SP3,0,"2004, Q2",106.3 g (3.74 oz),"TFT, 65K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.7% screen-to-body ratio)","176 x 220 pixels, 2.2 inches (~128 ppi density)",200 MHz ARM926EJ-S,"32 MB RAM, 64 MB ROM","32 MB RAM, 64 MB ROM",VGA,No,1.1,Removable Li-Ion 1050 mAh battery,
983,i-mate Pocket PC,0,"2004, Q2",190 g (6.70 oz),"TFT resistive touchscreen, 65K colors","3.5 inches, 53 x 71 mm, 37.9 cm2 (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~114 ppi density)",Intel PXA263 400 MHz,64 MB RAM (128 MB optional),64 MB RAM (128 MB optional),VGA,No,Yes,Removable Li-Ion 1200 mAh battery,
984,i-mate Smartphone2,0,"2004, Q1",130 g (4.59 oz),"TFT, 65K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~25.3% screen-to-body ratio)","176 x 220 pixels, 2.2 inches (~128 ppi density)",133 MHz  ARM925,"32 MB RAM, 64 MB ROM","32 MB RAM, 64 MB ROM",VGA,No,Yes,Removable Li-Ion 1000 mAh battery,
985,i-mate Smartphone,0,"2004, Q1",130 g (4.59 oz),"TFT, 65K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~25.4% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),120 MHz,"16 MB RAM, 32 MB ROM","16 MB RAM, 32 MB ROM",No,,No,Removable Li-Ion battery,
986,i-mobile i858,0,2010. Released 2010,-,"TFT capacitive touchscreen, 256K colors","4.3 inches, 52.6 cm2 (~65.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",,,,"5 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1500 mAh battery,
987,i-mobile 8500,0,2010. Released 2010,-,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",,"256 MB, 128 MB RAM","256 MB, 128 MB RAM",5 MP,No,"2.0, A2DP",Removable Li-Ion 1500 mAh battery,
988,i-mobile 5230,0,2010. Released 2010,-,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~36.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,48 MB,48 MB,"5 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1200 mAh battery,
989,i-mobile Hitz 2206,0,2010. Released 2010,-,"TFT, 65K colors",,220 x 176 pixels,,,,Yes,No,No,Removable Li-Ion 1000 mAh battery,
990,i-mobile 5220,0,2010. Released 2010,-,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~29.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"5 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1100 mAh battery,
991,i-mobile TV658 Touch&Move;,0,"2009, October. Released 2009, October",,"TFT touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~41.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,"8 MP, AF",No,"1.2, A2DP",Removable Li-Ion 1050 mAh battery,
992,i-mobile Hitz 212,0,"2009, October. Released 2009, October",80 g (2.82 oz),"TFT, 65K colors","1.77 inches, 9.9 cm2 (~20.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,CIF,No,Yes,Removable Li-Ion 750 mAh battery,
993,i-mobile Hitz 210,0,"2009, October. Released 2009, October",,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,CIF,No,No,Removable Li-Ion 700 mAh battery,
994,i-mobile TV650 Touch,0,"2009, July. Released 2009, Q4",,"TFT touchscreen, 256K colors","3.0 inches, 27.9 cm2 (~46.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~133 ppi density)",,,,3.15 MP,No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
995,i-mobile TV550 Touch,0,"2009, July. Released 2009, Q4",,"TFT touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~43.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,VGA,No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
996,i-mobile TV 630,0,"2009, July. Released 2009, Q4",102 g (3.60 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"8 MP, AF",No,Yes,Removable Li-Ion 1100 mAh battery,
997,i-mobile TV 628,0,"2009, July. Released 2009, Q4",109.5 g (3.84 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,10 MB,10 MB,3.15 MP,No,Yes,Removable Li-Ion 950 mAh battery,
998,i-mobile TV 620,0,"2009, July",98 g (3.46 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~30.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,14 MB,14 MB,3.15 MP,No,"1.2, A2DP",Removable Li-Ion 1050 mAh battery,
999,i-mobile TV 536,0,"2009, July. Released 2009, Q4",,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,VGA,No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
1000,i-mobile 638CG,0,"2009, July. Released 2009, Q4",,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,25 MB,25 MB,3.15 MP,No,Yes,Removable Li-Ion 1050 mAh battery,
1001,i-mobile Hitz 232CG,0,"2009, July. Released 2009, Q4",-,"TFT, 65K colors","2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,CIF,No,Yes,Removable Li-Ion 1050 mAh battery,
1002,i-mobile TV 535,0,"2009, January. Released 2009, January",90 g (3.17 oz),"TFT, 256K colors","2.2 inches, 15.0 cm2 (~28.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,1.3 MP,No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
1003,i-mobile 627,0,"2008, October. Released 2008, October",90 g (3.17 oz),"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,63 MB,63 MB,"3.15 MP, C",No,"1.2, A2DP",Removable Li-Ion 830 mAh battery,
1004,i-mobile TV 533,0,"2009, January. Released 2009, January",105 g (3.70 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,VGA,No,"1.2, A2DP",Removable Li-Ion 1100 mAh battery,
1005,i-mobile TV 530,0,"2008, September. Released 2008, October",105 g (3.70 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,VGA,No,"1.2, A2DP",Removable Li-Ion 1100 mAh battery,
1006,i-mobile TV 523,0,"2008, October. Released 2008, October",98 g (3.46 oz),"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,VGA,No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
1007,i-mobile 522,0,"2008, October. Released 2008, October",93.6 g (3.28 oz),"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,120 MB,120 MB,VGA,No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
1008,i-mobile 320,0,"2008, October. Released 2008, December",95 g (3.35 oz),"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,VGA,No,Yes,Removable Li-Ion 750 mAh battery,
1009,i-mobile 319,0,"2008, September. Released 2008, September",80 g (2.82 oz),"TFT, 256K colors","1.67 inches, 8.8 cm2 (~20.8% screen-to-body ratio)",128 x 160 pixels (~123 ppi density),,50 MB,50 MB,"VGA, AF",No,"1.2, A2DP",Removable Li-Ion 830 mAh battery,
1010,i-mobile TV 626,0,"2008, July. Released 2008",90 g (3.17 oz),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,87 MB,87 MB,"3.15 MP, C",No,"1.2, A2DP",Removable Li-Ion 1000 mAh battery,
